,ano,ocupacao,Estado,ativo_problematico_deflacionado
16,2018,PF - Aposentado/pensionista,AMAZONAS,128449020.49185675
17,2018,PF - Autônomo,AMAZONAS,119349197.53507878
18,2018,PF - Empregado de empresa privada,AMAZONAS,247971051.62911516
19,2018,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,2429874.990919076
20,2018,PF - Empresário,AMAZONAS,194101596.7005799
21,2018,PF - MEI,AMAZONAS,15715866.998735432
22,2018,PF - Outros,AMAZONAS,387228524.40971977
23,2018,PF - Servidor ou empregado público,AMAZONAS,386465838.2329683
24,2018,PF - Aposentado/pensionista,AMAPÁ,35661934.882573135
25,2018,PF - Autônomo,AMAPÁ,11074572.249225175
26,2018,PF - Empregado de empresa privada,AMAPÁ,21128040.04295658
27,2018,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,90225.64858605582
28,2018,PF - Empresário,AMAPÁ,31203821.447085954
29,2018,PF - MEI,AMAPÁ,1234905.7319587874
30,2018,PF - Outros,AMAPÁ,76493396.22165485
31,2018,PF - Servidor ou empregado público,AMAPÁ,225530513.9291365
32,2018,PF - Aposentado/pensionista,BAHIA,534785640.2763836
33,2018,PF - Autônomo,BAHIA,747889479.4277403
34,2018,PF - Empregado de empresa privada,BAHIA,975642828.214796
35,2018,PF - Empregado de entidades sem fins lucrativos,BAHIA,4963525.662739593
36,2018,PF - Empresário,BAHIA,1374089866.430752
37,2018,PF - MEI,BAHIA,90635042.04154825
38,2018,PF - Outros,BAHIA,2568039748.1944103
39,2018,PF - Servidor ou empregado público,BAHIA,812293862.0245993
40,2018,PF - Aposentado/pensionista,CEARÁ,226333104.30364257
41,2018,PF - Autônomo,CEARÁ,300250332.9543134
42,2018,PF - Empregado de empresa privada,CEARÁ,423562608.9062254
43,2018,PF - Empregado de entidades sem fins lucrativos,CEARÁ,4390707.4773381455
44,2018,PF - Empresário,CEARÁ,500017451.39428073
45,2018,PF - MEI,CEARÁ,59072969.00780391
46,2018,PF - Outros,CEARÁ,1427741531.8976893
47,2018,PF - Servidor ou empregado público,CEARÁ,463723152.4237637
48,2018,PF - Aposentado/pensionista,DISTRITO FEDERAL,419594586.9912755
49,2018,PF - Autônomo,DISTRITO FEDERAL,236007410.49813616
50,2018,PF - Empregado de empresa privada,DISTRITO FEDERAL,540367263.4342967
51,2018,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,11184551.94046381
52,2018,PF - Empresário,DISTRITO FEDERAL,616257553.0700698
53,2018,PF - MEI,DISTRITO FEDERAL,42049428.75701486
54,2018,PF - Outros,DISTRITO FEDERAL,1026172957.3553387
55,2018,PF - Servidor ou empregado público,DISTRITO FEDERAL,931537430.8768269
56,2018,PF - Aposentado/pensionista,ESPÍRITO SANTO,197545529.16153643
57,2018,PF - Autônomo,ESPÍRITO SANTO,377734346.7731269
58,2018,PF - Empregado de empresa privada,ESPÍRITO SANTO,461251157.2386992
59,2018,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,2369170.853520338
60,2018,PF - Empresário,ESPÍRITO SANTO,499561962.7145361
61,2018,PF - MEI,ESPÍRITO SANTO,52873796.94168701
62,2018,PF - Outros,ESPÍRITO SANTO,1193284217.0508132
63,2018,PF - Servidor ou empregado público,ESPÍRITO SANTO,271625821.0488494
64,2018,PF - Aposentado/pensionista,GOIÁS,333378872.75971526
65,2018,PF - Autônomo,GOIÁS,928996634.0367112
66,2018,PF - Empregado de empresa privada,GOIÁS,1038280041.7061878
67,2018,PF - Empregado de entidades sem fins lucrativos,GOIÁS,4327973.2257777555
68,2018,PF - Empresário,GOIÁS,1514935402.2560334
69,2018,PF - MEI,GOIÁS,106986847.42384899
70,2018,PF - Outros,GOIÁS,2068555612.7337358
71,2018,PF - Servidor ou empregado público,GOIÁS,662825870.5345556
72,2018,PF - Aposentado/pensionista,MARANHÃO,143030086.5420409
73,2018,PF - Autônomo,MARANHÃO,277696492.7141428
74,2018,PF - Empregado de empresa privada,MARANHÃO,247909168.66180447
75,2018,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,848336.7996306489
76,2018,PF - Empresário,MARANHÃO,390836863.2894621
77,2018,PF - MEI,MARANHÃO,20173347.267941445
78,2018,PF - Outros,MARANHÃO,956584177.987002
79,2018,PF - Servidor ou empregado público,MARANHÃO,471625376.52537924
80,2018,PF - Aposentado/pensionista,MINAS GERAIS,1219679789.9687738
81,2018,PF - Autônomo,MINAS GERAIS,1372265310.519366
82,2018,PF - Empregado de empresa privada,MINAS GERAIS,2139111109.3872745
83,2018,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,13672215.459401766
84,2018,PF - Empresário,MINAS GERAIS,3025389164.2146106
85,2018,PF - MEI,MINAS GERAIS,202116852.72282875
86,2018,PF - Outros,MINAS GERAIS,4837491710.9342785
87,2018,PF - Servidor ou empregado público,MINAS GERAIS,1573708823.7370672
88,2018,PF - Aposentado/pensionista,MATO GROSSO DO SUL,157844375.6514669
89,2018,PF - Autônomo,MATO GROSSO DO SUL,295078667.28515434
90,2018,PF - Empregado de empresa privada,MATO GROSSO DO SUL,358547338.5058567
91,2018,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,1739750.186182375
92,2018,PF - Empresário,MATO GROSSO DO SUL,542944164.4210243
93,2018,PF - MEI,MATO GROSSO DO SUL,42488650.160741575
94,2018,PF - Outros,MATO GROSSO DO SUL,771216206.7706453
95,2018,PF - Servidor ou empregado público,MATO GROSSO DO SUL,305639423.3392596
96,2018,PF - Aposentado/pensionista,MATO GROSSO,150277979.05813068
97,2018,PF - Autônomo,MATO GROSSO,860644211.0086051
98,2018,PF - Empregado de empresa privada,MATO GROSSO,489601767.5973485
99,2018,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,901720.4876843095
100,2018,PF - Empresário,MATO GROSSO,1373041586.1540062
101,2018,PF - MEI,MATO GROSSO,37563558.12450232
102,2018,PF - Outros,MATO GROSSO,1019953548.0265154
103,2018,PF - Servidor ou empregado público,MATO GROSSO,355103744.6518455
104,2018,PF - Aposentado/pensionista,PARÁ,223804251.7662431
105,2018,PF - Autônomo,PARÁ,333695821.38352776
106,2018,PF - Empregado de empresa privada,PARÁ,397641499.9041533
107,2018,PF - Empregado de entidades sem fins lucrativos,PARÁ,2629883.3082223185
108,2018,PF - Empresário,PARÁ,319546008.0175254
109,2018,PF - MEI,PARÁ,40398364.91019069
110,2018,PF - Outros,PARÁ,1074258492.3213577
111,2018,PF - Servidor ou empregado público,PARÁ,712605666.0150825
112,2018,PF - Aposentado/pensionista,PARAÍBA,158242736.91238195
113,2018,PF - Autônomo,PARAÍBA,195076684.6117817
114,2018,PF - Empregado de empresa privada,PARAÍBA,185640078.04364893
115,2018,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,1574039.8923126394
116,2018,PF - Empresário,PARAÍBA,197956702.16679147
117,2018,PF - MEI,PARAÍBA,44609665.45983782
118,2018,PF - Outros,PARAÍBA,1010301846.0117927
119,2018,PF - Servidor ou empregado público,PARAÍBA,346672272.2586402
120,2018,PF - Aposentado/pensionista,PERNAMBUCO,361900149.70983577
121,2018,PF - Autônomo,PERNAMBUCO,326397061.6476302
122,2018,PF - Empregado de empresa privada,PERNAMBUCO,579375344.0838193
123,2018,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,3119847.9400403947
124,2018,PF - Empresário,PERNAMBUCO,539879675.7010343
125,2018,PF - MEI,PERNAMBUCO,62853388.190009035
126,2018,PF - Outros,PERNAMBUCO,1715239799.7556665
127,2018,PF - Servidor ou empregado público,PERNAMBUCO,557657734.4112793
128,2018,PF - Aposentado/pensionista,PIAUÍ,93531924.61641479
129,2018,PF - Autônomo,PIAUÍ,90720597.82709284
130,2018,PF - Empregado de empresa privada,PIAUÍ,114892375.09618165
131,2018,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,796752.2819489633
132,2018,PF - Empresário,PIAUÍ,130940249.6417443
133,2018,PF - MEI,PIAUÍ,15469941.069783138
134,2018,PF - Outros,PIAUÍ,554923175.1522235
135,2018,PF - Servidor ou empregado público,PIAUÍ,247827093.19047934
136,2018,PF - Aposentado/pensionista,PARANÁ,497132717.9533908
137,2018,PF - Autônomo,PARANÁ,1022936734.577384
138,2018,PF - Empregado de empresa privada,PARANÁ,1673493362.916808
139,2018,PF - Empregado de entidades sem fins lucrativos,PARANÁ,9872378.892596686
140,2018,PF - Empresário,PARANÁ,2049335587.602981
141,2018,PF - MEI,PARANÁ,99063411.00741997
142,2018,PF - Outros,PARANÁ,3229090658.2926974
143,2018,PF - Servidor ou empregado público,PARANÁ,754547647.6274697
144,2018,PF - Aposentado/pensionista,RIO DE JANEIRO,1809307589.8524375
145,2018,PF - Autônomo,RIO DE JANEIRO,1133538214.988097
146,2018,PF - Empregado de empresa privada,RIO DE JANEIRO,2682940376.0480857
147,2018,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,15433888.200119294
148,2018,PF - Empresário,RIO DE JANEIRO,1946244138.79205
149,2018,PF - MEI,RIO DE JANEIRO,200952415.85781902
150,2018,PF - Outros,RIO DE JANEIRO,3882071574.7664604
151,2018,PF - Servidor ou empregado público,RIO DE JANEIRO,1924328366.377295
152,2018,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,223454576.83515078
153,2018,PF - Autônomo,RIO GRANDE DO NORTE,152100663.54526317
154,2018,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,237578772.00608724
155,2018,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1264469.2891901492
156,2018,PF - Empresário,RIO GRANDE DO NORTE,225717283.58924413
157,2018,PF - MEI,RIO GRANDE DO NORTE,29549887.447488256
158,2018,PF - Outros,RIO GRANDE DO NORTE,1024386513.1607779
159,2018,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,427778994.261881
160,2018,PF - Aposentado/pensionista,RONDÔNIA,64469459.522838205
161,2018,PF - Autônomo,RONDÔNIA,112064563.29475081
162,2018,PF - Empregado de empresa privada,RONDÔNIA,86757707.03069045
163,2018,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,303667.8415637471
164,2018,PF - Empresário,RONDÔNIA,108206679.97163881
165,2018,PF - MEI,RONDÔNIA,9402784.245714355
166,2018,PF - Outros,RONDÔNIA,286070636.3336611
167,2018,PF - Servidor ou empregado público,RONDÔNIA,207159301.16734546
168,2018,PF - Aposentado/pensionista,RORAIMA,27836165.619284425
169,2018,PF - Autônomo,RORAIMA,28559686.847534936
170,2018,PF - Empregado de empresa privada,RORAIMA,18749127.76758961
171,2018,PF - Empregado de entidades sem fins lucrativos,RORAIMA,820017.2812088577
172,2018,PF - Empresário,RORAIMA,24585118.91790837
173,2018,PF - MEI,RORAIMA,3521086.6094039613
174,2018,PF - Outros,RORAIMA,83850069.82044362
175,2018,PF - Servidor ou empregado público,RORAIMA,317069991.687338
176,2018,PF - Aposentado/pensionista,RIO GRANDE DO SUL,962303550.977514
177,2018,PF - Autônomo,RIO GRANDE DO SUL,1408068370.4929042
178,2018,PF - Empregado de empresa privada,RIO GRANDE DO SUL,1521714930.9958565
179,2018,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,8784777.321380384
180,2018,PF - Empresário,RIO GRANDE DO SUL,2202233585.2141805
181,2018,PF - MEI,RIO GRANDE DO SUL,101589213.19847666
182,2018,PF - Outros,RIO GRANDE DO SUL,3415003372.485541
183,2018,PF - Servidor ou empregado público,RIO GRANDE DO SUL,850534949.6156017
184,2018,PF - Aposentado/pensionista,SANTA CATARINA,386859516.37047035
185,2018,PF - Autônomo,SANTA CATARINA,425244799.0852309
186,2018,PF - Empregado de empresa privada,SANTA CATARINA,1075242960.003121
187,2018,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,7792127.318794254
188,2018,PF - Empresário,SANTA CATARINA,916909417.185676
189,2018,PF - MEI,SANTA CATARINA,57897475.73190772
190,2018,PF - Outros,SANTA CATARINA,1957181513.8777864
191,2018,PF - Servidor ou empregado público,SANTA CATARINA,434176076.0433616
192,2018,PF - Aposentado/pensionista,SERGIPE,112657171.90652537
193,2018,PF - Autônomo,SERGIPE,146404152.1990548
194,2018,PF - Empregado de empresa privada,SERGIPE,133592680.91471657
195,2018,PF - Empregado de entidades sem fins lucrativos,SERGIPE,1004350.667373293
196,2018,PF - Empresário,SERGIPE,138187861.7148024
197,2018,PF - MEI,SERGIPE,19670605.221265607
198,2018,PF - Outros,SERGIPE,449158987.35577464
199,2018,PF - Servidor ou empregado público,SERGIPE,207908189.07815295
200,2018,PF - Aposentado/pensionista,SÃO PAULO,2985317298.253245
201,2018,PF - Autônomo,SÃO PAULO,2963910052.080304
202,2018,PF - Empregado de empresa privada,SÃO PAULO,9384949642.949451
203,2018,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,50797500.93540047
204,2018,PF - Empresário,SÃO PAULO,7948012523.706399
205,2018,PF - MEI,SÃO PAULO,612859859.011141
206,2018,PF - Outros,SÃO PAULO,11977595739.877113
207,2018,PF - Servidor ou empregado público,SÃO PAULO,2987184283.600649
208,2018,PF - Aposentado/pensionista,TOCANTINS,56384533.32412242
209,2018,PF - Autônomo,TOCANTINS,262759511.41781777
210,2018,PF - Empregado de empresa privada,TOCANTINS,79932227.39002368
211,2018,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,451946.4881807642
212,2018,PF - Empresário,TOCANTINS,230954518.7011816
213,2018,PF - MEI,TOCANTINS,8704279.965951355
214,2018,PF - Outros,TOCANTINS,358608013.38352793
215,2018,PF - Servidor ou empregado público,TOCANTINS,269900878.4706956
0,2019,PF - Aposentado/pensionista,ACRE,30058072.87842233
1,2019,PF - Autônomo,ACRE,24556395.775975894
2,2019,PF - Empregado de empresa privada,ACRE,23826323.282841366
3,2019,PF - Empregado de entidades sem fins lucrativos,ACRE,368030.26298591745
4,2019,PF - Empresário,ACRE,37824585.81506216
5,2019,PF - MEI,ACRE,2217476.8912285985
6,2019,PF - Outros,ACRE,121333090.58351462
7,2019,PF - Servidor ou empregado público,ACRE,132067343.60786709
8,2019,PF - Aposentado/pensionista,ALAGOAS,143717744.9290245
9,2019,PF - Autônomo,ALAGOAS,144207363.11347687
10,2019,PF - Empregado de empresa privada,ALAGOAS,182877791.20310894
11,2019,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1009234.7929329042
12,2019,PF - Empresário,ALAGOAS,206915488.36293292
13,2019,PF - MEI,ALAGOAS,25854618.06733836
14,2019,PF - Outros,ALAGOAS,880564861.2917795
15,2019,PF - Servidor ou empregado público,ALAGOAS,273148951.46057576
16,2019,PF - Aposentado/pensionista,AMAZONAS,134663012.75083017
17,2019,PF - Autônomo,AMAZONAS,136995737.4330827
18,2019,PF - Empregado de empresa privada,AMAZONAS,281942486.82099617
19,2019,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,2481557.418851628
20,2019,PF - Empresário,AMAZONAS,197305445.78942066
21,2019,PF - MEI,AMAZONAS,17178930.879645966
22,2019,PF - Outros,AMAZONAS,474259151.7231335
23,2019,PF - Servidor ou empregado público,AMAZONAS,394083951.8224984
24,2019,PF - Aposentado/pensionista,AMAPÁ,44508156.89452225
25,2019,PF - Autônomo,AMAPÁ,14446090.119908463
26,2019,PF - Empregado de empresa privada,AMAPÁ,24141582.542812783
27,2019,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,172548.3126827184
28,2019,PF - Empresário,AMAPÁ,37165381.92607163
29,2019,PF - MEI,AMAPÁ,2174445.6771558304
30,2019,PF - Outros,AMAPÁ,99966937.96320365
31,2019,PF - Servidor ou empregado público,AMAPÁ,217010678.94098088
32,2019,PF - Aposentado/pensionista,BAHIA,579668875.0372663
33,2019,PF - Autônomo,BAHIA,815812735.5976343
34,2019,PF - Empregado de empresa privada,BAHIA,1161261475.9954407
35,2019,PF - Empregado de entidades sem fins lucrativos,BAHIA,5292219.91079071
36,2019,PF - Empresário,BAHIA,1322124322.3575928
37,2019,PF - MEI,BAHIA,112713423.05138034
38,2019,PF - Outros,BAHIA,3127787234.8711314
39,2019,PF - Servidor ou empregado público,BAHIA,928500446.2581095
40,2019,PF - Aposentado/pensionista,CEARÁ,242627025.2605421
41,2019,PF - Autônomo,CEARÁ,348652493.10956675
42,2019,PF - Empregado de empresa privada,CEARÁ,522764114.78031385
43,2019,PF - Empregado de entidades sem fins lucrativos,CEARÁ,2970195.3529092013
44,2019,PF - Empresário,CEARÁ,564285777.5156212
45,2019,PF - MEI,CEARÁ,72915680.14984158
46,2019,PF - Outros,CEARÁ,1770769379.9927173
47,2019,PF - Servidor ou empregado público,CEARÁ,511624302.9399872
48,2019,PF - Aposentado/pensionista,DISTRITO FEDERAL,405060604.78038913
49,2019,PF - Autônomo,DISTRITO FEDERAL,256082705.70048696
50,2019,PF - Empregado de empresa privada,DISTRITO FEDERAL,630136195.9513575
51,2019,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,8060272.220728463
52,2019,PF - Empresário,DISTRITO FEDERAL,543720863.1558596
53,2019,PF - MEI,DISTRITO FEDERAL,50178968.18138756
54,2019,PF - Outros,DISTRITO FEDERAL,1205317845.346567
55,2019,PF - Servidor ou empregado público,DISTRITO FEDERAL,899076645.1280963
56,2019,PF - Aposentado/pensionista,ESPÍRITO SANTO,216115676.63122994
57,2019,PF - Autônomo,ESPÍRITO SANTO,421195523.2575266
58,2019,PF - Empregado de empresa privada,ESPÍRITO SANTO,517510158.06769127
59,2019,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,3128410.9448971986
60,2019,PF - Empresário,ESPÍRITO SANTO,564373303.3573713
61,2019,PF - MEI,ESPÍRITO SANTO,63770720.86600968
62,2019,PF - Outros,ESPÍRITO SANTO,1414685256.5173604
63,2019,PF - Servidor ou empregado público,ESPÍRITO SANTO,303504508.57204825
64,2019,PF - Aposentado/pensionista,GOIÁS,405467832.2394624
65,2019,PF - Autônomo,GOIÁS,971313271.5247109
66,2019,PF - Empregado de empresa privada,GOIÁS,1291162968.4078405
67,2019,PF - Empregado de entidades sem fins lucrativos,GOIÁS,5641732.18790727
68,2019,PF - Empresário,GOIÁS,1727980321.212924
69,2019,PF - MEI,GOIÁS,149426891.15362772
70,2019,PF - Outros,GOIÁS,2480373373.398318
71,2019,PF - Servidor ou empregado público,GOIÁS,816026525.2145092
72,2019,PF - Aposentado/pensionista,MARANHÃO,147532292.9323167
73,2019,PF - Autônomo,MARANHÃO,338345516.38048005
74,2019,PF - Empregado de empresa privada,MARANHÃO,326496875.5907489
75,2019,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,1180757.3516190222
76,2019,PF - Empresário,MARANHÃO,584213055.1070598
77,2019,PF - MEI,MARANHÃO,29911907.12252284
78,2019,PF - Outros,MARANHÃO,1158551800.3641717
79,2019,PF - Servidor ou empregado público,MARANHÃO,553595672.5046201
80,2019,PF - Aposentado/pensionista,MINAS GERAIS,1096070963.574983
81,2019,PF - Autônomo,MINAS GERAIS,1597953114.2037373
82,2019,PF - Empregado de empresa privada,MINAS GERAIS,2479290534.4922433
83,2019,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,16765085.432571637
84,2019,PF - Empresário,MINAS GERAIS,2954336103.5783753
85,2019,PF - MEI,MINAS GERAIS,242533610.31345055
86,2019,PF - Outros,MINAS GERAIS,5649487382.632121
87,2019,PF - Servidor ou empregado público,MINAS GERAIS,1371590407.1869211
88,2019,PF - Aposentado/pensionista,MATO GROSSO DO SUL,167707880.7087999
89,2019,PF - Autônomo,MATO GROSSO DO SUL,326429452.8341159
90,2019,PF - Empregado de empresa privada,MATO GROSSO DO SUL,453972097.66359764
91,2019,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,1814002.5590795807
92,2019,PF - Empresário,MATO GROSSO DO SUL,702852878.0615628
93,2019,PF - MEI,MATO GROSSO DO SUL,55083474.0499292
94,2019,PF - Outros,MATO GROSSO DO SUL,931482479.8204535
95,2019,PF - Servidor ou empregado público,MATO GROSSO DO SUL,361722614.66446424
96,2019,PF - Aposentado/pensionista,MATO GROSSO,201810144.76380703
97,2019,PF - Autônomo,MATO GROSSO,873872103.4222409
98,2019,PF - Empregado de empresa privada,MATO GROSSO,572120213.1011826
99,2019,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,3050307.8646236435
100,2019,PF - Empresário,MATO GROSSO,1510660063.2703772
101,2019,PF - MEI,MATO GROSSO,47217117.4528719
102,2019,PF - Outros,MATO GROSSO,1099202881.8258123
103,2019,PF - Servidor ou empregado público,MATO GROSSO,448596474.9435509
104,2019,PF - Aposentado/pensionista,PARÁ,240146131.0773128
105,2019,PF - Autônomo,PARÁ,348911129.54057354
106,2019,PF - Empregado de empresa privada,PARÁ,476495993.98264736
107,2019,PF - Empregado de entidades sem fins lucrativos,PARÁ,2220253.575590841
108,2019,PF - Empresário,PARÁ,368835975.7926984
109,2019,PF - MEI,PARÁ,51323811.742283456
110,2019,PF - Outros,PARÁ,1284207225.409937
111,2019,PF - Servidor ou empregado público,PARÁ,737122275.6910272
112,2019,PF - Aposentado/pensionista,PARAÍBA,169335335.9148893
113,2019,PF - Autônomo,PARAÍBA,234302222.87060213
114,2019,PF - Empregado de empresa privada,PARAÍBA,240672821.21752372
115,2019,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,1495422.7800670508
116,2019,PF - Empresário,PARAÍBA,231476931.78936067
117,2019,PF - MEI,PARAÍBA,58656679.14867968
118,2019,PF - Outros,PARAÍBA,1348700603.7128282
119,2019,PF - Servidor ou empregado público,PARAÍBA,394459753.3391093
120,2019,PF - Aposentado/pensionista,PERNAMBUCO,419835552.6673382
121,2019,PF - Autônomo,PERNAMBUCO,391371729.32226866
122,2019,PF - Empregado de empresa privada,PERNAMBUCO,719345706.1025378
123,2019,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,3543488.8732102243
124,2019,PF - Empresário,PERNAMBUCO,595674397.9491235
125,2019,PF - MEI,PERNAMBUCO,85023743.92921312
126,2019,PF - Outros,PERNAMBUCO,2208193874.219917
127,2019,PF - Servidor ou empregado público,PERNAMBUCO,640572989.8997416
128,2019,PF - Aposentado/pensionista,PIAUÍ,92446264.66430952
129,2019,PF - Autônomo,PIAUÍ,114926222.08349198
130,2019,PF - Empregado de empresa privada,PIAUÍ,147608174.58640525
131,2019,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,1035164.2937709412
132,2019,PF - Empresário,PIAUÍ,154667980.22191375
133,2019,PF - MEI,PIAUÍ,18555330.656334676
134,2019,PF - Outros,PIAUÍ,692746140.928686
135,2019,PF - Servidor ou empregado público,PIAUÍ,281609877.51362836
136,2019,PF - Aposentado/pensionista,PARANÁ,569105196.4720067
137,2019,PF - Autônomo,PARANÁ,1208690309.8017762
138,2019,PF - Empregado de empresa privada,PARANÁ,2129800488.582389
139,2019,PF - Empregado de entidades sem fins lucrativos,PARANÁ,9198057.201984078
140,2019,PF - Empresário,PARANÁ,2149148574.4855433
141,2019,PF - MEI,PARANÁ,133057800.39072227
142,2019,PF - Outros,PARANÁ,4047028958.3856845
143,2019,PF - Servidor ou empregado público,PARANÁ,873570872.2182627
144,2019,PF - Aposentado/pensionista,RIO DE JANEIRO,1965550791.4046614
145,2019,PF - Autônomo,RIO DE JANEIRO,1266530197.063785
146,2019,PF - Empregado de empresa privada,RIO DE JANEIRO,3102050238.04238
147,2019,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,17111090.22605716
148,2019,PF - Empresário,RIO DE JANEIRO,1939214898.0002756
149,2019,PF - MEI,RIO DE JANEIRO,252853540.38849702
150,2019,PF - Outros,RIO DE JANEIRO,4705395334.139312
151,2019,PF - Servidor ou empregado público,RIO DE JANEIRO,2174877868.9951363
152,2019,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,218306087.67546695
153,2019,PF - Autônomo,RIO GRANDE DO NORTE,168780003.71338227
154,2019,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,282527951.20300454
155,2019,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1203243.5054229593
156,2019,PF - Empresário,RIO GRANDE DO NORTE,249614530.0517598
157,2019,PF - MEI,RIO GRANDE DO NORTE,38131855.07410765
158,2019,PF - Outros,RIO GRANDE DO NORTE,1238434399.1457536
159,2019,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,382060907.25201607
160,2019,PF - Aposentado/pensionista,RONDÔNIA,62684995.30536258
161,2019,PF - Autônomo,RONDÔNIA,130861245.71290745
162,2019,PF - Empregado de empresa privada,RONDÔNIA,108245390.65087387
163,2019,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,1168019.110133435
164,2019,PF - Empresário,RONDÔNIA,132662157.93289626
165,2019,PF - MEI,RONDÔNIA,13266268.08625731
166,2019,PF - Outros,RONDÔNIA,373762403.9892429
167,2019,PF - Servidor ou empregado público,RONDÔNIA,250150807.4645165
168,2019,PF - Aposentado/pensionista,RORAIMA,23883011.28921055
169,2019,PF - Autônomo,RORAIMA,24422254.82601071
170,2019,PF - Empregado de empresa privada,RORAIMA,22426637.567842573
171,2019,PF - Empregado de entidades sem fins lucrativos,RORAIMA,688455.1146834007
172,2019,PF - Empresário,RORAIMA,29290581.548654966
173,2019,PF - MEI,RORAIMA,3940485.5233036443
174,2019,PF - Outros,RORAIMA,95559003.05177423
175,2019,PF - Servidor ou empregado público,RORAIMA,250164507.31070897
176,2019,PF - Aposentado/pensionista,RIO GRANDE DO SUL,1039103859.5122347
177,2019,PF - Autônomo,RIO GRANDE DO SUL,1392932964.4825082
178,2019,PF - Empregado de empresa privada,RIO GRANDE DO SUL,1804683567.8879478
179,2019,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,8324763.829286576
180,2019,PF - Empresário,RIO GRANDE DO SUL,2300428282.910227
181,2019,PF - MEI,RIO GRANDE DO SUL,131606326.39819507
182,2019,PF - Outros,RIO GRANDE DO SUL,3808894858.7247934
183,2019,PF - Servidor ou empregado público,RIO GRANDE DO SUL,969633696.6961764
184,2019,PF - Aposentado/pensionista,SANTA CATARINA,420648808.194313
185,2019,PF - Autônomo,SANTA CATARINA,466658738.1916439
186,2019,PF - Empregado de empresa privada,SANTA CATARINA,1288880987.197263
187,2019,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,6796311.691833781
188,2019,PF - Empresário,SANTA CATARINA,1007266198.3789822
189,2019,PF - MEI,SANTA CATARINA,78324824.03426422
190,2019,PF - Outros,SANTA CATARINA,2380532980.4440756
191,2019,PF - Servidor ou empregado público,SANTA CATARINA,489573359.87596136
192,2019,PF - Aposentado/pensionista,SERGIPE,119003330.93372682
193,2019,PF - Autônomo,SERGIPE,152537003.02496257
194,2019,PF - Empregado de empresa privada,SERGIPE,156744531.97596765
195,2019,PF - Empregado de entidades sem fins lucrativos,SERGIPE,939640.7211943669
196,2019,PF - Empresário,SERGIPE,150051776.8734541
197,2019,PF - MEI,SERGIPE,24899161.956903588
198,2019,PF - Outros,SERGIPE,543685779.5234555
199,2019,PF - Servidor ou empregado público,SERGIPE,223743714.04760632
200,2019,PF - Aposentado/pensionista,SÃO PAULO,3265278997.497346
201,2019,PF - Autônomo,SÃO PAULO,3234592128.026353
202,2019,PF - Empregado de empresa privada,SÃO PAULO,11379723051.170984
203,2019,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,59106063.6576524
204,2019,PF - Empresário,SÃO PAULO,8508957450.593338
205,2019,PF - MEI,SÃO PAULO,764022944.9126275
206,2019,PF - Outros,SÃO PAULO,14352484884.674385
207,2019,PF - Servidor ou empregado público,SÃO PAULO,3149916003.919439
208,2019,PF - Aposentado/pensionista,TOCANTINS,55630809.891429566
